,Abandono_curso,Escolaridade,Concluiu_EAD,Renda_Familiar,Internet wifi,Computador,Estados_codificados,Conheceu_PROA_codificado
1482,1.0,0.0,0.25,0.2,1.0,1.0,0.0,0.774500475737393
1483,1.0,0.0,0.0,0.2,1.0,0.0,0.8449734503931978,0.805921052631579
1484,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.774500475737393
1485,0.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1486,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.805921052631579
1487,1.0,0.0,0.25,0.0,1.0,1.0,0.0,0.7777777777777778
1488,0.0,0.0,0.25,0.2,1.0,1.0,0.9791813470321564,0.7051282051282052
1489,1.0,0.0,0.25,0.0,1.0,1.0,0.9791813470321564,0.7051282051282052
1490,1.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.7440476190476191
1491,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7440476190476191
1492,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
1493,1.0,0.0,0.25,0.0,1.0,1.0,0.0,0.774500475737393
1494,0.0,0.5,1.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
1495,1.0,0.0,0.75,0.2,1.0,1.0,0.9791813470321564,0.7051282051282052
1496,1.0,0.0,0.0,0.2,0.0,0.0,1.0,0.805921052631579
1497,1.0,0.0,0.75,1.0000000000000002,0.0,0.0,0.0,0.7447368421052631
1498,1.0,0.0,0.5,0.2,1.0,1.0,0.0,0.6811594202898551
1499,0.0,0.0,0.25,1.0000000000000002,1.0,1.0,0.0,0.6504629629629629
1500,1.0,0.0,1.0,0.2,0.0,1.0,0.0,0.5462962962962963
1501,1.0,0.0,0.0,0.6000000000000001,1.0,1.0,0.0,0.774500475737393
1502,1.0,0.0,0.0,0.2,1.0,1.0,0.0,0.805921052631579
1503,1.0,0.0,0.5,0.2,0.0,1.0,0.9791813470321564,0.7051282051282052
1504,1.0,0.0,0.25,0.2,1.0,0.0,0.8449734503931978,0.774500475737393
1505,1.0,0.0,0.5,0.2,0.0,1.0,0.9791813470321564,0.774500475737393
1506,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1507,1.0,0.0,0.0,0.0,1.0,0.0,0.8449734503931978,0.6859903381642513
1508,1.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.774500475737393
1509,1.0,0.0,0.75,0.2,1.0,0.0,0.0,0.5462962962962963
1510,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1511,1.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.0,0.6
1512,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.805921052631579
1513,1.0,0.0,0.0,0.2,1.0,0.0,1.0,0.774500475737393
1514,1.0,0.0,0.5,1.0000000000000002,1.0,1.0,0.9791813470321564,0.774500475737393
1515,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1516,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1517,1.0,0.0,0.75,0.6000000000000001,0.0,1.0,0.0,0.5462962962962963
1518,1.0,0.0,0.25,0.0,1.0,1.0,0.0,0.7051282051282052
1519,1.0,0.0,1.0,0.0,0.0,1.0,0.8449734503931978,0.774500475737393
1520,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.774500475737393
1521,0.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.5462962962962963
1522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774500475737393
1523,1.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.5462962962962963
1524,1.0,0.0,0.75,0.2,1.0,0.0,0.0,0.5462962962962963
1525,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.774500475737393
1526,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.774500475737393
1527,0.0,0.0,1.0,0.0,1.0,1.0,0.9791813470321564,0.5462962962962963
1528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774500475737393
1529,1.0,0.0,0.25,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
1530,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.805921052631579
1531,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.0,0.774500475737393
1532,1.0,0.0,0.75,0.4000000000000001,1.0,0.0,0.0,0.774500475737393
1533,0.0,0.25,0.0,0.0,1.0,1.0,0.8449734503931978,0.774500475737393
1534,1.0,0.0,0.75,0.2,1.0,1.0,0.0,0.5462962962962963
1535,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.0,0.774500475737393
1536,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1537,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.774500475737393
1538,1.0,0.0,0.0,0.6000000000000001,1.0,1.0,0.0,0.6859903381642513
1539,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.774500475737393
1540,1.0,0.0,0.0,0.2,1.0,0.0,0.8449734503931978,0.805921052631579
1541,1.0,0.0,0.75,0.4000000000000001,1.0,1.0,0.8449734503931978,0.7447368421052631
1542,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.9791813470321564,0.6859903381642513
1543,0.0,1.0,0.25,0.8,1.0,1.0,0.0,0.5462962962962963
1544,1.0,0.0,0.0,0.6000000000000001,1.0,1.0,0.8449734503931978,0.7447368421052631
1545,0.0,0.0,0.0,0.2,1.0,0.0,0.8449734503931978,0.7051282051282052
1546,1.0,0.0,0.0,0.0,0.0,0.0,0.8449734503931978,0.805921052631579
1547,0.0,0.0,1.0,0.4000000000000001,1.0,1.0,0.0,0.5462962962962963
1548,1.0,0.0,0.5,0.2,1.0,1.0,0.0,0.7051282051282052
1549,1.0,0.0,0.0,0.4000000000000001,1.0,0.0,0.0,0.774500475737393
1550,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1551,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7440476190476191
1552,1.0,0.75,0.0,0.2,1.0,0.0,0.0,0.7051282051282052
1553,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.805921052631579
1554,1.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.9791813470321564,0.774500475737393
1555,0.0,0.25,0.5,0.2,1.0,1.0,0.0,0.6859903381642513
1556,1.0,0.0,0.0,0.2,1.0,0.0,0.8449734503931978,0.774500475737393
1557,1.0,0.0,0.75,0.2,1.0,1.0,0.9791813470321564,0.805921052631579
1558,1.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.5462962962962963
1559,1.0,0.0,0.0,0.2,1.0,1.0,0.0,0.774500475737393
1560,1.0,0.0,0.75,0.6000000000000001,1.0,0.0,0.0,0.774500475737393
1561,0.0,0.25,0.0,0.2,1.0,0.0,0.0,0.774500475737393
1562,1.0,0.0,1.0,0.2,1.0,1.0,0.0,0.774500475737393
1563,0.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1564,1.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.8449734503931978,0.774500475737393
1565,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.774500475737393
1566,1.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.805921052631579
1567,0.0,0.0,1.0,0.4000000000000001,1.0,1.0,0.0,0.6859903381642513
1568,1.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1569,1.0,0.0,0.0,0.4000000000000001,1.0,0.0,0.0,0.774500475737393
1570,1.0,0.0,0.75,0.2,0.0,0.0,0.0,0.774500475737393
1571,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.6504629629629629
1572,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.774500475737393
1573,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.774500475737393
1574,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.805921052631579
1575,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.774500475737393
1576,1.0,0.0,1.0,0.2,1.0,1.0,0.8449734503931978,0.805921052631579
1577,1.0,0.0,0.25,0.0,1.0,0.0,0.9791813470321564,0.6504629629629629
1578,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1579,0.0,0.0,0.25,0.2,1.0,1.0,0.0,0.774500475737393
1580,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7777777777777778
1581,1.0,0.0,0.0,0.2,1.0,1.0,0.0,0.774500475737393
1582,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.7447368421052631
1583,1.0,0.0,1.0,0.2,1.0,1.0,0.0,0.774500475737393
1584,0.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.0,0.5462962962962963
1585,1.0,0.0,0.0,0.2,1.0,0.0,1.0,0.774500475737393
1586,1.0,0.0,1.0,0.4000000000000001,1.0,1.0,1.0,0.7777777777777778
1587,1.0,0.0,0.75,0.0,1.0,1.0,0.0,0.774500475737393
1588,1.0,0.0,0.75,0.2,1.0,0.0,0.0,0.7777777777777778
1589,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
1590,0.0,0.25,0.75,0.2,1.0,1.0,0.0,0.6859903381642513
1591,0.0,0.0,0.75,0.4000000000000001,1.0,0.0,0.0,0.7051282051282052
1592,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.774500475737393
1593,1.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.8449734503931978,0.774500475737393
1594,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.805921052631579
1595,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.0,0.5462962962962963
1596,0.0,0.0,1.0,0.2,1.0,1.0,0.0,0.774500475737393
1597,1.0,0.0,0.5,0.0,1.0,1.0,0.9791813470321564,0.7440476190476191
1598,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805921052631579
1600,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.6811594202898551
1601,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1602,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.774500475737393
1603,0.0,0.5,0.0,0.2,1.0,1.0,0.0,0.6
1604,0.0,0.0,0.5,0.0,1.0,1.0,0.8449734503931978,0.805921052631579
1605,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.774500475737393
1606,1.0,0.0,0.0,0.2,1.0,0.0,1.0,0.805921052631579
1607,0.0,0.0,0.5,0.2,0.0,1.0,0.0,0.6
1608,1.0,0.0,0.75,0.2,1.0,0.0,1.0,0.7777777777777778
1609,0.0,0.0,0.0,0.2,1.0,0.0,1.0,0.774500475737393
1610,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.805921052631579
1611,1.0,0.0,0.0,0.4000000000000001,1.0,0.0,1.0,0.774500475737393
1612,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.774500475737393
1613,0.0,0.0,0.0,0.4000000000000001,1.0,0.0,0.0,0.6859903381642513
1614,0.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.9791813470321564,0.774500475737393
1615,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.0,0.7051282051282052
1616,0.0,0.0,1.0,0.2,1.0,1.0,0.9791813470321564,0.6859903381642513
1617,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.774500475737393
1618,1.0,0.0,0.0,0.2,1.0,1.0,0.0,0.6859903381642513
1619,1.0,0.0,0.75,0.2,1.0,0.0,0.0,0.774500475737393
1620,1.0,0.0,0.25,0.2,1.0,0.0,0.0,0.774500475737393
1621,1.0,0.0,1.0,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1622,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1623,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.774500475737393
1624,1.0,0.0,0.25,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1625,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.9791813470321564,0.774500475737393
1626,0.0,0.0,0.5,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1627,1.0,0.0,0.25,0.4000000000000001,1.0,0.0,0.0,0.774500475737393
1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805921052631579
1629,1.0,0.0,0.5,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1630,0.0,0.0,0.25,0.6000000000000001,1.0,1.0,0.0,0.774500475737393
1631,1.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.9791813470321564,0.774500475737393
1632,1.0,0.0,0.0,0.2,1.0,1.0,0.0,0.7051282051282052
1633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.774500475737393
1634,0.0,0.25,1.0,0.2,1.0,1.0,0.0,0.774500475737393
1635,1.0,0.0,1.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
1636,0.0,0.0,1.0,0.4000000000000001,1.0,1.0,0.0,0.774500475737393
1637,0.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.805921052631579
1638,1.0,0.0,1.0,0.4000000000000001,1.0,1.0,0.0,0.7440476190476191
1639,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.774500475737393
1640,1.0,0.0,0.5,0.2,1.0,1.0,0.0,0.7051282051282052
1641,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.774500475737393
1642,1.0,0.0,0.75,0.2,1.0,0.0,1.0,0.805921052631579
1643,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1644,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.774500475737393
1645,0.0,0.25,0.0,0.4000000000000001,1.0,0.0,0.0,0.774500475737393
1646,0.0,0.0,0.25,0.4000000000000001,1.0,0.0,0.0,0.774500475737393
1647,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.5462962962962963
1648,1.0,0.0,1.0,0.4000000000000001,1.0,1.0,0.0,0.774500475737393
1649,1.0,0.0,0.25,0.2,1.0,0.0,1.0,0.774500475737393
1650,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1651,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
1652,1.0,0.0,1.0,0.6000000000000001,1.0,1.0,1.0,0.774500475737393
1653,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.774500475737393
1654,1.0,0.0,1.0,0.4000000000000001,1.0,1.0,0.0,0.805921052631579
1655,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.774500475737393
1656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805921052631579
1657,1.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.774500475737393
1658,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.774500475737393
1659,1.0,0.0,1.0,0.4000000000000001,1.0,0.0,0.0,0.774500475737393
1660,1.0,0.0,0.25,0.2,1.0,0.0,0.0,0.6504629629629629
1661,1.0,0.0,0.25,0.0,1.0,0.0,1.0,0.6363636363636364
1662,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.805921052631579
1663,1.0,0.0,1.0,0.2,1.0,1.0,0.0,0.6811594202898551
1664,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.774500475737393
1665,1.0,0.0,0.75,0.2,1.0,0.0,0.8449734503931978,0.805921052631579
1666,1.0,0.0,0.5,0.8,1.0,1.0,0.0,0.7777777777777778
1667,1.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774500475737393
1669,1.0,0.0,1.0,0.4000000000000001,0.0,1.0,0.0,0.805921052631579
1670,0.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.0,0.774500475737393
1671,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.774500475737393
1672,1.0,0.0,1.0,0.0,1.0,1.0,0.9791813470321564,0.805921052631579
1673,1.0,0.0,0.0,0.0,1.0,0.0,0.8449734503931978,0.805921052631579
1674,1.0,0.0,0.25,0.2,1.0,0.0,0.9791813470321564,0.6504629629629629
1675,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774500475737393
1677,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.805921052631579
1678,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.6859903381642513
1679,1.0,0.0,0.75,0.0,1.0,0.0,0.8449734503931978,0.774500475737393
1680,1.0,0.0,0.75,0.4000000000000001,1.0,0.0,0.0,0.774500475737393
1681,1.0,0.0,0.5,0.0,0.0,1.0,0.9791813470321564,0.774500475737393
1682,1.0,0.0,0.5,0.4000000000000001,1.0,1.0,1.0,0.774500475737393
1683,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.6859903381642513
1684,1.0,0.0,0.25,0.2,1.0,0.0,0.0,0.774500475737393
1685,1.0,0.0,1.0,0.4000000000000001,1.0,1.0,0.0,0.774500475737393
1686,1.0,0.0,0.0,0.2,0.0,0.0,0.9791813470321564,0.7051282051282052
1687,1.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.9791813470321564,0.5462962962962963
1688,1.0,0.0,0.5,0.0,1.0,1.0,0.9791813470321564,0.805921052631579
1689,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.6859903381642513
1690,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6
1691,1.0,0.0,1.0,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1692,1.0,0.0,0.5,0.2,1.0,1.0,0.9791813470321564,0.5462962962962963
1693,1.0,0.25,0.0,0.2,1.0,1.0,0.0,0.6859903381642513
1694,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.805921052631579
1695,1.0,0.0,0.75,0.4000000000000001,1.0,0.0,0.9791813470321564,0.774500475737393
1696,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
1697,1.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.9791813470321564,0.7051282051282052
1698,1.0,0.0,0.0,0.0,0.0,1.0,0.9791813470321564,0.805921052631579
1699,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.5462962962962963
1700,1.0,0.0,1.0,0.0,1.0,1.0,0.9791813470321564,0.805921052631579
1701,0.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.774500475737393
1702,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.6859903381642513
1703,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.7051282051282052
1704,1.0,0.0,0.75,0.4000000000000001,0.0,1.0,0.0,0.774500475737393
1705,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.805921052631579
1706,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.6666666666666666
1707,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7440476190476191
1708,1.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1709,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.7777777777777778
1710,0.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1711,0.0,0.25,1.0,0.0,1.0,1.0,0.8449734503931978,0.774500475737393
1712,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.774500475737393
1713,1.0,0.0,0.75,0.2,1.0,0.0,0.8449734503931978,0.805921052631579
1714,1.0,0.0,0.75,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
1715,0.0,0.0,0.25,0.0,1.0,1.0,0.9791813470321564,0.805921052631579
1716,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1717,1.0,0.0,0.25,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1718,1.0,0.0,1.0,1.0000000000000002,0.0,0.0,1.0,0.774500475737393
1719,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1720,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
1721,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.774500475737393
1722,0.0,0.0,0.25,0.8,1.0,1.0,0.0,0.7051282051282052
1723,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.774500475737393
1724,0.0,0.5,0.0,0.4000000000000001,1.0,0.0,0.0,0.6811594202898551
1725,0.0,0.0,0.5,0.6000000000000001,1.0,0.0,0.9791813470321564,0.774500475737393
1726,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.805921052631579
1727,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.774500475737393
1728,0.0,0.0,1.0,0.4000000000000001,1.0,0.0,0.8449734503931978,0.774500475737393
1729,1.0,0.0,0.0,0.4000000000000001,1.0,0.0,0.9791813470321564,0.805921052631579
1730,1.0,0.0,0.0,0.2,0.0,0.0,0.9791813470321564,0.805921052631579
1731,1.0,0.0,0.5,0.0,1.0,1.0,0.8449734503931978,0.774500475737393
1732,1.0,0.0,1.0,0.4000000000000001,1.0,1.0,0.0,0.774500475737393
1733,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7440476190476191
1734,1.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.0,0.5462962962962963
1735,1.0,0.0,0.75,0.2,1.0,0.0,0.0,0.774500475737393
1736,1.0,0.0,0.0,0.2,0.0,0.0,0.9791813470321564,0.774500475737393
1737,1.0,0.0,0.0,0.2,0.0,1.0,0.9791813470321564,0.805921052631579
1738,1.0,0.0,0.25,0.2,1.0,1.0,0.0,0.6859903381642513
1739,1.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.774500475737393
1740,0.0,0.0,0.25,0.2,1.0,1.0,0.0,0.5462962962962963
1741,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.805921052631579
1742,0.0,0.0,0.5,0.2,1.0,1.0,0.0,0.6859903381642513
1743,1.0,0.0,0.5,0.2,1.0,1.0,0.9791813470321564,0.7051282051282052
1744,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.774500475737393
1745,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.7051282051282052
1746,0.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
1747,0.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.805921052631579
1748,1.0,0.0,1.0,0.0,1.0,1.0,0.9791813470321564,0.805921052631579
1749,0.0,0.25,0.0,0.0,1.0,1.0,0.8449734503931978,0.805921052631579
1750,1.0,0.0,0.0,0.6000000000000001,0.0,1.0,0.0,0.774500475737393
1751,1.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.9791813470321564,0.774500475737393
1752,1.0,0.0,0.75,0.2,1.0,1.0,0.0,0.7447368421052631
1753,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.6859903381642513
1754,1.0,0.0,0.5,0.2,0.0,1.0,0.9791813470321564,0.774500475737393
1755,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1756,0.0,0.25,1.0,0.2,1.0,1.0,0.0,0.774500475737393
1757,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.805921052631579
1758,1.0,0.0,0.5,0.2,1.0,1.0,0.0,0.7037037037037037
1759,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.7051282051282052
1760,0.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.7051282051282052
1761,1.0,0.0,0.5,0.6000000000000001,1.0,1.0,0.9791813470321564,0.805921052631579
1762,1.0,0.0,0.25,0.0,1.0,1.0,0.9791813470321564,0.805921052631579
1763,0.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1764,1.0,0.0,0.25,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1765,1.0,0.0,0.5,0.0,1.0,1.0,0.9791813470321564,0.6859903381642513
1766,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
1767,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1768,1.0,0.0,0.25,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1769,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1770,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1771,1.0,0.0,0.5,0.2,0.0,0.0,0.9791813470321564,0.6859903381642513
1772,0.0,0.0,0.0,0.2,1.0,1.0,0.0,0.6859903381642513
1773,1.0,0.0,0.5,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
1774,1.0,0.0,0.5,0.0,1.0,1.0,0.9791813470321564,0.805921052631579
1775,0.0,0.25,0.0,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1776,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
1777,0.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1778,1.0,0.0,0.25,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1779,1.0,0.0,0.75,0.2,1.0,1.0,0.9791813470321564,0.7447368421052631
1780,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1781,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.7051282051282052
1782,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1783,0.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
1784,0.0,0.25,0.0,0.2,1.0,0.0,0.9791813470321564,0.6859903381642513
1785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7447368421052631
1786,1.0,0.0,0.75,0.2,0.0,0.0,0.9791813470321564,0.7447368421052631
1787,1.0,0.0,0.5,0.0,1.0,0.0,0.9791813470321564,0.7440476190476191
1788,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.6859903381642513
1789,1.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.9791813470321564,0.6859903381642513
1790,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
1791,1.0,0.0,0.5,0.0,1.0,1.0,0.9791813470321564,0.805921052631579
1792,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.6859903381642513
1793,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
1794,0.0,1.0,0.25,0.4000000000000001,1.0,0.0,0.9791813470321564,0.7447368421052631
1795,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
1796,0.0,0.0,0.75,0.0,0.0,1.0,0.9791813470321564,0.7447368421052631
1797,1.0,0.0,0.0,0.2,0.0,0.0,0.9791813470321564,0.774500475737393
1798,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.6859903381642513
1799,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
1800,1.0,0.0,0.25,0.4000000000000001,1.0,1.0,0.9791813470321564,0.805921052631579
1801,1.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.6859903381642513
1802,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1803,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
1804,1.0,0.0,0.0,0.2,0.0,1.0,0.9791813470321564,0.7051282051282052
1805,0.0,0.25,0.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
